Sankei.358.Win32.Virus.ex_,332,4,885338284,0,0,224,33166,17744,267,2,25,4608,1536,0,4096,4096,4194304,4096,512,1,0,0,0,3,10,24576,1024,0,2,0,1048576,8192,1048576,4096,0,16,0,0,0,4096,8192,4096,43828,16384,malware
RedBlood.21.Win32.Trojan.ex_,332,6,1723246606,0,0,224,8462,17744,267,6,0,28672,28672,0,28041,4096,268435456,4096,4096,4,0,0,0,4,0,61440,4096,0,2,0,1048576,4096,1048576,4096,0,16,189,1192,0,4096,26906,6733,71892,37632,malware
FalseQQ.a.Win32.Trojan.ex_,332,3,1026197840,0,0,224,271,17744,267,6,0,163840,20480,0,5568,4096,4194304,4096,4096,4,0,1,0,4,0,188416,4096,190627,2,0,1048576,4096,1048576,4096,0,16,0,3376,0,4096,161700,12388,190627,164436,malware
Dahorse.Win32.Virus.ex_,332,4,1059843387,0,0,224,8462,17744,267,5,12,512,1536,0,4132,4096,268435456,4096,512,4,0,0,0,4,0,20480,1024,0,2,0,1048576,4096,1048576,4096,0,16,72,0,0,4096,432,408,60663,8240,malware
Aebot.d.Win32.Backdoor.ex_,332,4,1082042721,0,0,224,271,17744,267,6,0,0,73728,0,175062,4096,4194304,4096,512,4,0,0,0,4,0,180224,4096,141881,2,0,1048576,4096,1048576,4096,0,16,0,0,0,4096,90112,8192,142590,175074,malware
BackStreets.Win32.Backdoor.ex_,332,3,1026397458,0,0,224,271,17744,267,6,0,73728,20480,0,5272,4096,4194304,4096,4096,4,0,1,0,4,0,98304,4096,130140,2,0,1048576,4096,1048576,4096,0,16,0,5640,0,4096,72108,9144,103364,74516,malware
Dopedoor.10.Win32.Backdoor.ex_,332,3,1033052293,0,0,224,271,17744,267,6,0,172032,24576,0,9924,4096,4194304,4096,4096,4,0,1,0,4,0,200704,4096,241945,2,0,1048576,4096,1048576,4096,0,16,0,2068,0,4096,169108,17652,241945,171060,malware
Chico.Win32.Trojan.ex_,332,6,862894418,0,0,224,270,17744,267,3,0,4608,9728,0,7760,4096,4194304,4096,512,4,0,0,0,4,0,32768,1024,0,2,0,1048576,4096,1048576,4096,0,16,0,3444,0,4096,4284,1504,45188,20480,malware
Trion.a.Win32.Virus.ex_,332,4,2597070678,0,0,224,33166,17744,267,2,25,1024,1536,0,4096,4096,4194304,4096,512,1,0,0,0,3,10,20480,1024,0,2,0,1048576,8192,1048576,4096,0,16,0,0,0,4096,4096,4096,114791,12288,malware
Eggroll.a.Win32.Virus.ex_,332,3,1066562571,0,0,224,258,17744,267,0,0,0,0,0,4096,0,4194304,4096,512,1,0,0,0,4,0,16384,512,0,2,0,1048576,4096,1048576,4096,0,16,0,0,0,4096,4096,4096,45275,8192,malware
Masta.Win32.Trojan.ex_,332,5,913015621,0,0,224,33166,17744,267,4,0,53248,0,4096,4280,4096,4194304,4096,512,4,0,1,0,4,0,73728,1024,71068,2,0,1048576,4096,1048576,4096,0,16,0,3944,0,4096,53248,4096,71068,65536,malware
Blateroz.Win32.Virus.ex_,332,4,1373252387,0,0,224,33166,17744,267,2,25,1024,2048,0,4096,4096,4194304,4096,512,1,0,0,0,3,10,20480,1024,0,2,0,1048576,8192,1048576,4096,0,16,0,0,0,4096,4096,4096,26600,12288,malware
Cdudoor.Win32.Backdoor.ex_,332,3,1022806229,0,0,224,271,17744,267,6,0,61440,20480,0,5664,4096,4194304,4096,4096,4,0,1,0,4,0,86016,4096,114321,2,0,1048576,4096,1048576,4096,0,16,0,9112,0,4096,61232,4728,114321,63572,malware
Micron.Win32.Trojan.ex_,332,3,970456932,0,0,224,271,17744,267,6,0,12288,8192,0,4864,4096,4194304,4096,4096,4,0,1,0,4,0,24576,4096,45709,2,0,1048576,4096,1048576,4096,0,16,0,2280,0,4096,9464,2548,45709,12612,malware
Bertz.Win32.Trojan.ex_,332,3,936358299,0,0,224,271,17744,267,6,0,16384,8192,0,4438,4096,4194304,4096,4096,4,0,0,0,4,0,28672,4096,0,3,0,1048576,4096,1048576,4096,0,16,0,0,0,4096,15760,2316,88710,21652,malware
Kuto.1468.Win32.Virus.ex_,332,4,223227650,0,0,224,33166,17744,267,2,25,512,2560,0,4096,4096,4194304,4096,512,1,0,0,0,3,10,20480,1024,0,2,0,1048576,8192,1048576,4096,0,16,0,0,0,4096,4096,4096,10319,12288,malware
Datus.Win32.Virus.ex_,332,5,2557891634,0,0,224,270,17744,267,4,20,33280,67072,0,118784,4096,4194304,4096,512,4,0,0,0,4,0,122880,1024,0,3,0,1048576,4096,1048576,4096,0,16,0,0,0,4096,32800,32784,112317,122326,malware
Havoc.a.Win32.Backdoor.ex_,332,3,935274614,0,0,224,271,17744,267,6,0,90112,12288,0,6764,4096,4194304,4096,4096,4,0,1,0,4,0,106496,4096,105668,2,0,1048576,4096,1048576,4096,0,16,0,1868,0,4096,89108,7148,105668,91476,malware
AOC.2044.Win32.Virus.ex_,332,4,1251682171,0,0,224,33166,17744,267,2,25,5120,1536,0,4096,4096,4194304,4096,512,1,0,0,0,3,10,24576,1024,0,2,0,1048576,8192,1048576,4096,0,16,0,0,0,4096,8192,4096,27547,16384,malware
Kiltex.Win32.Virus.ex_,332,3,1038061458,0,0,224,271,17744,267,6,0,118784,32768,0,5168,4096,4194304,4096,4096,4,0,1,0,4,0,155648,4096,194226,2,0,1048576,4096,1048576,4096,0,16,0,24632,0,4096,115716,2548,194226,118804,malware
SCSpy.Win32.Trojan.ex_,332,4,946153455,0,0,224,271,17744,267,6,0,143360,69632,0,58386,4096,4194304,4096,4096,4,0,0,0,4,0,217088,4096,0,2,0,1048576,4096,1048576,4096,0,16,0,12792,0,4096,141770,26676,246934,168112,malware
Bolzano.2122.Win32.Virus.ex_,332,3,889744184,0,0,224,271,17744,267,5,0,30720,27136,0,69632,4096,4194304,4096,4096,4,0,0,0,4,0,73728,512,95333,2,0,1048576,4096,1048576,4096,0,16,0,1192,0,4096,30402,25172,121334,32934,malware
Ambush.Win32.Backdoor.ex_,332,3,942058499,0,0,224,271,17744,267,6,0,20480,8192,0,4832,4096,4194304,4096,4096,4,0,1,0,4,0,32768,4096,65119,2,0,1048576,4096,1048576,4096,0,16,0,2032,0,4096,18080,2580,73740,20932,malware
KillFW.a.Win32.Trojan.ex_,332,4,1144452061,0,0,224,271,17744,267,6,0,16384,180224,0,6512,4096,4194304,4096,4096,4,0,0,0,4,0,200704,4096,0,2,0,1048576,4096,1048576,4096,0,16,0,156208,0,4096,15276,2472,43691,21652,malware
Undertaker.4883.a.Win32.Virus.ex_,332,4,1894721063,0,0,224,33166,17744,267,2,25,5120,1536,0,4096,4096,4194304,4096,512,1,0,0,0,3,10,24576,1024,0,2,0,1048576,8192,1048576,4096,0,16,0,0,0,4096,8192,4096,59230,16384,malware
Swaduk.a.Win32.Virus.ex_,332,4,2129274477,0,0,224,33166,17744,267,2,25,8704,1536,0,4096,4096,4194304,4096,512,1,0,0,0,3,10,35840,1024,0,3,0,1048576,8192,1048576,4096,0,16,0,0,0,4096,12288,4096,52115,20480,malware
Autocrat.a.Win32.Backdoor.ex_,332,3,1030946816,1329808720,0,224,271,17744,267,6,0,12288,8192,0,22016,4096,4194304,4096,512,4,0,1,0,4,0,45056,1024,44617,2,0,1048576,4096,1048576,4096,0,16,0,1528,0,4096,16384,20480,44617,40960,malware
Madtol.a.Win32.Trojan.ex_,332,4,797806167,0,0,224,41358,17744,267,7,30,53258,0,0,184320,4096,3473408,4096,512,4,0,0,0,4,0,188416,1024,96019,2,0,1048576,65536,1048576,65536,2964411917,16,0,0,0,4096,172032,4096,96019,176128,malware
Vibeck.7045.Win32.Virus.ex_,332,4,2326998763,0,0,224,33166,17744,267,2,25,1536,2048,0,4096,4096,4194304,4096,512,1,0,0,0,3,10,28672,1024,0,2,0,1048576,8192,1048576,4096,0,16,0,0,0,4096,4096,12288,48510,20480,malware
DriveTheBus.10.Win32.Backdoor.ex_,332,3,909856874,0,0,224,271,17744,267,6,0,20480,12288,0,4876,4096,4194304,4096,4096,4,0,1,0,4,0,36864,4096,75431,2,0,1048576,4096,1048576,4096,0,16,0,1712,0,4096,18328,4508,75431,21412,malware
AdwareAgent.a.Win32.Worm.ex_,332,4,1250096646,0,0,224,259,17744,267,8,0,3584,148480,0,5594,4096,4063232,4096,512,4,0,0,0,4,0,163840,1024,20337,2,0,1048576,4096,1048576,4096,0,16,0,760,0,4096,3288,426,20337,8388,malware
KeyEmul.Win32.Trojan.ex_,332,5,942967669,0,0,224,270,17744,267,4,20,27648,8192,0,4140,4096,4194304,4096,512,4,0,1,0,4,0,53248,1024,83241,2,0,1048576,4096,1048576,4096,0,16,0,2292,0,4096,27524,4452,81341,40960,malware
Skorzen.Win32.Virus.ex_,332,3,1047329150,0,0,224,271,17744,267,6,0,36864,28672,0,4332,4096,4194304,4096,4096,4,0,2,0,4,0,69632,4096,67398,2,0,1048576,4096,1048576,4096,0,16,0,21216,0,4096,33212,2924,123467,37028,malware
Freebid.Win32.Virus.ex_,332,4,1030021754,0,0,224,258,17744,267,0,0,0,0,0,4096,0,4194304,4096,512,1,0,0,0,4,0,36864,1024,33155,2,0,1048576,4096,1048576,4096,0,16,0,0,0,4096,4096,4096,33155,12288,malware
ICQSyke.Win32.Trojan.ex_,332,3,1028445043,0,0,224,271,17744,267,6,0,28672,8192,0,4292,4096,4194304,4096,4096,4,0,1,0,4,0,40960,4096,68893,2,0,1048576,4096,1048576,4096,0,16,0,1528,0,4096,27548,2936,68893,31364,malware
CommInet.a.Win32.Backdoor.ex_,332,4,1242522632,0,0,224,270,17744,267,2,55,47616,12800,802816,4633,4096,4194304,4096,512,1,0,0,0,4,0,872448,1024,0,2,0,1048576,4096,1048576,4096,0,16,0,0,0,4096,47256,802368,110092,864256,malware
Twenty.b.Win32.Rootkit.ex_,332,5,1212751183,0,0,224,782,17744,267,5,12,4448,10944,0,3532,672,65536,32,32,5,0,5,0,5,0,16064,672,34914,1,0,262144,4096,1048576,4096,0,16,0,0,56,672,3636,228,117909,14944,malware
ZMist.Win32.Virus.ex_,332,4,893817189,0,0,224,271,17744,267,3,10,49152,28672,0,4300,4096,4194304,4096,4096,4,0,0,0,4,0,135168,984,106187,2,0,1048576,4096,68157440,4096,0,16,0,20596,0,4096,49152,53248,106187,106496,malware
Levex.2759.Win32.Virus.ex_,332,3,889040820,0,0,224,783,17744,267,65,0,72704,12800,0,94208,4096,16777216,4096,4096,5,0,5,0,4,0,98304,1536,140625,2,0,262144,4096,1048576,4096,0,16,0,9756,28,4096,72206,3972,98712,73760,malware
HideProc.a.Win32.Trojan.ex_,332,5,1101140857,0,0,224,8462,17744,267,5,12,1024,2048,512,4096,4096,268435456,4096,512,4,0,0,0,4,0,24576,1024,0,2,0,1048576,4096,1048576,4096,0,16,96,0,0,4096,668,69,76782,12356,malware
Matser.Win32.Virus.ex_,332,4,1758802693,0,0,224,33166,17744,267,2,25,1024,3072,0,4096,4096,4194304,4096,512,1,0,0,0,3,10,20480,1024,0,2,0,1048576,8192,1048576,4096,0,16,0,0,0,4096,4096,4096,33898,12288,malware
Spreder.Win32.Virus.ex_,332,4,1032789213,0,0,224,271,17744,267,6,0,36864,24576,0,10375,4096,4194304,4096,4096,4,0,0,0,4,0,65536,4096,2259806,2,0,1048576,4096,1048576,4096,0,16,0,3120,0,4096,36156,3298,599832,42536,malware
Dialer.amv.Win32.Trojan.ex_,332,5,1203954271,0,0,224,271,17744,267,6,0,18432,48128,0,73772,4096,4194304,4096,512,4,0,0,0,4,0,74240,1024,0,2,0,1048576,4096,1048576,4096,0,16,0,40572,0,4096,17466,3460,98499,26280,malware
WGetmo.Win32.Trojan.ex_,332,5,943690978,0,0,224,270,17744,267,4,20,15360,8704,0,4276,4096,4194304,4096,512,4,0,1,0,4,0,36864,1024,69725,2,0,1048576,4096,1048576,4096,0,16,0,2212,0,4096,15284,3720,69725,24576,malware
FTP.SSSrv.Win32.Backdoor.ex_,332,3,1022171321,0,0,224,271,17744,267,6,0,53248,8192,0,7492,4096,4194304,4096,4096,4,0,1,0,4,0,65536,4096,76048,2,0,1048576,4096,1048576,4096,0,16,0,2248,0,4096,53176,3052,76048,55284,malware
Partriot.a.Win32.Virus.ex_,332,3,938257272,0,0,224,783,17744,267,5,12,44544,323584,0,29414,4096,16777216,4096,512,5,0,5,0,4,0,382464,1536,114961,2,32768,262144,4096,1048576,4096,0,16,0,25592,28,4096,44476,297712,131148,44112,malware
Clop.Win32.Backdoor.ex_,332,5,865755073,0,0,224,270,17744,267,4,20,113152,17408,0,4368,4096,4194304,4096,512,4,0,2,2,4,0,143360,1024,169079,2,0,1048576,4096,1048576,4096,0,16,0,1916,0,4096,113108,8048,169079,126976,malware
SysTrace.Win32.Trojan.ex_,332,3,926324674,0,0,224,271,17744,267,6,0,28672,16384,0,7940,4096,4194304,4096,4096,4,0,0,0,4,0,49152,4096,0,2,0,1048576,4096,1048576,4096,0,16,0,0,0,4096,27106,3112,65070,34424,malware
ButtonF.Win32.Trojan.ex_,332,5,935469158,0,0,224,386,17744,267,2,18,17920,5120,2560,5514,4096,4194304,4096,512,1,11,0,0,3,10,40960,1024,0,2,0,65536,65536,8192,4096,0,16,0,0,0,4096,0,0,71734,24576,malware
Dudra.5632.Win32.Virus.ex_,332,4,1936206567,0,0,224,33166,17744,267,2,25,5632,1536,0,4096,4096,4194304,4096,512,1,0,0,0,3,10,24576,1024,0,2,0,1048576,8192,1048576,4096,0,16,0,0,0,4096,8192,4096,34357,16384,malware
Satan.1529.Win32.Virus.ex_,332,5,1280066888,0,0,224,33166,17744,267,2,25,22016,14336,3758096384,131584,4096,4194304,4096,512,1,0,0,0,3,10,136697,1024,0,2,0,1048576,65536,1048576,4096,0,16,0,29184,0,4096,24576,65536,69041,94208,malware
GateHell.14.Win32.Backdoor.ex_,332,3,1030839612,0,0,224,271,17744,267,6,0,471040,12288,0,7904,4096,4194304,4096,4096,4,0,1,0,4,0,487424,4096,510759,2,0,1048576,4096,1048576,4096,0,16,0,3120,0,4096,469864,5512,510759,472292,malware
Mudant.887.Win32.Virus.ex_,332,3,905546482,0,176,224,775,17744,267,5,12,5632,5632,0,24576,4096,16777216,4096,4096,5,0,5,0,4,0,26776,1536,909522486,3,0,262144,4096,1048576,4096,0,16,0,4344,56,4096,5452,700,29575,8844,malware
Allaple.a.Win32.Backdoor.ex_,332,4,1142313295,0,0,224,270,17744,267,5,12,74240,27648,0,12336,4096,4194304,4096,512,4,0,0,0,4,0,114688,1024,140636,2,0,1048576,4096,1048576,4096,0,16,169,0,0,4096,74048,2921,132444,82344,malware
Gatez.Win32.Trojan.ex_,332,5,886018026,0,0,224,270,17744,267,4,20,10240,7168,0,4504,4096,4194304,4096,512,4,0,1,0,4,0,32768,1024,56085,2,0,1048576,4096,1048576,4096,0,16,0,1824,0,4096,9748,2540,56085,20480,malware
DarkShell.a.Win32.Rootkit.ex_,332,5,1218023504,0,0,224,270,17744,267,5,12,896,288,0,771,672,65536,32,32,5,0,5,0,5,0,1856,672,23170,1,0,262144,4096,1048576,4096,0,16,0,0,84,672,576,148,46538,1440,malware
Botex.a.Win32.Backdoor.ex_,332,3,1092329851,0,0,224,271,17744,267,6,0,16384,12288,0,4872,4096,4194304,4096,4096,4,0,0,0,4,0,32768,4096,0,3,0,1048576,4096,1048576,4096,0,16,0,0,0,4096,15798,2252,90991,21684,malware
Masterlock.Win32.Trojan.ex_,332,5,861505988,0,0,224,33166,17744,267,4,0,319488,0,4096,4332,4096,4194304,4096,512,4,0,2,1,4,0,356352,1024,371455,2,0,1048576,4096,1048576,4096,0,16,0,11352,0,4096,319488,4096,344216,339968,malware
Daum.a.Win32.Virus.ex_,332,6,1166594301,0,0,224,783,17744,267,2,56,12800,5632,1024,4096,4096,4194304,4096,512,4,0,1,0,4,0,45568,1024,76316,3,0,2097152,4096,1048576,4096,0,16,0,0,0,4096,12752,48,57798,32768,malware
Haharin.Win32.Virus.ex_,332,5,2625645804,0,0,224,33166,17744,267,2,25,12288,1536,0,4104,4096,4194304,4096,512,1,0,0,0,3,10,32768,1024,0,2,0,1048576,8192,1048576,4096,0,16,0,0,0,4096,12288,4096,34931,20480,malware
Texel.a.Win32.Virus.ex_,332,3,1158937290,0,0,224,271,17744,267,6,0,32768,8192,0,6364,4096,4194304,4096,4096,4,0,2,0,4,0,188416,4096,108572,2,0,1048576,4096,1048576,4096,0,16,0,1556,0,4096,31952,2672,108572,34148,malware
Emold.lz.Win32.Worm.ex_,332,3,1245180697,0,0,224,270,17744,267,1,67,0,1024,0,8205,0,4194304,4096,512,1,0,0,0,4,0,36864,512,43623,2,0,4096,4096,65536,0,0,16,0,916,0,4096,548,23748,43623,4096,malware
accesschk.exe,332,4,1432597823,0,0,224,259,17744,267,12,0,103936,579584,0,45257,4096,4194304,4096,512,5,1,0,0,5,1,696320,1024,702009,3,33024,1048576,4096,1048576,4096,0,16,0,373392,0,4096,103430,54154,702009,160516,clean
AccessEnum.exe,332,4,1155688419,0,0,224,271,17744,267,6,0,28672,139264,0,31384,4096,4194304,4096,4096,4,0,0,0,4,0,172032,4096,224466,2,0,1048576,4096,1048576,4096,0,16,0,11912,28,4096,28440,10638,224466,38408,clean
accscope.exe,332,3,1377160036,0,0,224,290,17744,267,11,0,122368,2560,0,130446,8192,4194304,8192,512,4,0,0,0,4,0,147456,512,167111,2,34144,1048576,4096,1048576,4096,0,16,0,2040,28,8192,122260,2040,167111,130360,clean
accwiz.exe,332,3,1208111767,0,0,224,271,17744,267,7,10,50688,168960,0,48773,4096,16777216,4096,512,5,1,5,1,4,0,229376,1024,220818,2,32768,262144,4096,1048576,4096,0,16,0,129120,28,4096,50220,39016,220818,50472,clean
acs.exe,332,4,1253829836,0,0,224,271,17744,267,6,0,327680,143360,0,307096,4096,4194304,4096,4096,4,0,0,0,4,0,475136,4096,0,2,0,1048576,4096,1048576,4096,0,16,0,2720,28,4096,325570,59618,491917,377480,clean
actmovie.exe,332,3,1208111763,0,0,224,271,17744,267,7,10,1536,1536,0,4371,4096,16777216,4096,512,5,1,5,1,4,0,16384,1024,8151,2,32768,262144,4096,1048576,4096,0,16,0,984,28,4096,1294,36,8151,4984,clean
AdapterTroubleshooter.exe,332,4,1247528441,0,0,224,258,17744,267,9,0,7680,30720,0,7886,4096,16777216,4096,512,6,1,6,1,6,1,49152,1024,68825,2,33088,262144,8192,1048576,4096,0,16,0,28480,28,4096,7316,924,68825,9948,clean
AddInProcess.exe,332,3,1341807633,0,0,224,258,17744,267,11,0,23040,2560,0,30766,8192,4194304,8192,512,4,0,0,0,6,0,49152,512,42427,3,34144,1048576,4096,1048576,4096,0,16,0,1560,28,8192,22580,1560,42427,30684,clean
AddInProcess32.exe,332,3,1341807636,0,0,224,258,17744,267,11,0,23040,2560,0,30782,8192,4194304,8192,512,4,0,0,0,6,0,49152,512,55757,3,34144,1048576,4096,1048576,4096,0,16,0,1568,28,8192,22596,1568,55757,30696,clean
AddInUtil.exe,332,3,1341807638,0,0,224,258,17744,267,11,0,23552,2048,0,31310,8192,4194304,8192,512,4,0,0,0,6,0,49152,512,63038,3,34144,1048576,4096,1048576,4096,0,16,0,1536,28,8192,23124,1536,63038,31232,clean
ADExplorer.exe,332,4,1341049635,0,0,224,259,17744,267,9,0,323584,148480,0,84460,4096,4194304,4096,512,5,0,0,0,5,0,491520,1024,529413,2,32768,1048576,4096,1048576,4096,0,16,0,41752,28,4096,323276,64512,529413,385168,clean
ADInsight.exe,332,4,1195585199,0,0,224,259,17744,267,8,0,286720,749568,0,209975,4096,4194304,4096,4096,4,0,0,0,4,0,2965504,4096,1104537,2,0,1048576,4096,1048576,4096,0,16,0,594912,28,4096,285879,64202,1104537,347676,clean
adplus.exe,332,3,1377135590,0,0,224,290,17744,267,11,0,76800,2560,0,84798,8192,4194304,8192,512,4,0,0,0,4,0,106496,512,105326,3,34144,1048576,4096,1048576,4096,0,16,0,1576,28,8192,76612,1576,105326,84712,clean
adplusmanager.exe,332,3,1377135590,0,0,224,290,17744,267,11,0,60416,2560,0,68238,8192,4194304,8192,512,4,0,0,0,4,0,90112,512,97916,2,34144,1048576,4096,1048576,4096,0,16,0,1600,28,8192,60052,1600,97916,68148,clean
adrestore.exe,332,3,1155689532,0,0,224,271,17744,267,6,0,24576,122880,0,9329,4096,4194304,4096,4096,4,0,0,0,4,0,151552,4096,209146,3,0,1048576,4096,1048576,4096,0,16,0,0,0,4096,23128,3912,209146,30780,clean
agestore.exe,332,5,1414197258,0,0,224,258,17744,267,11,0,11264,7680,0,13376,4096,4194304,4096,512,6,3,6,3,6,0,32768,1024,69401,3,49472,262144,8192,1048576,4096,0,16,0,2440,28,4096,10980,1984,69401,20772,clean
ahui.exe,332,3,1208112046,0,0,224,271,17744,267,7,10,65024,38912,0,25152,4096,16777216,4096,512,5,1,5,1,4,0,110592,1024,136431,2,32768,262144,4096,1048576,4096,0,16,0,27856,28,4096,64756,10440,136431,65232,clean
aitagent.exe,332,4,1290242395,0,0,224,258,17744,267,9,0,99328,20992,0,69829,4096,16777216,4096,512,6,1,6,1,6,1,131072,1024,120717,3,33088,262144,8192,1048576,4096,0,16,0,1280,28,4096,98952,2748,120717,99820,clean
aitstatic.exe,332,5,1424997932,0,0,224,258,17744,267,11,0,1114112,29696,0,1106656,4096,4194304,4096,512,6,3,6,3,6,2,1155072,1024,1179089,3,49472,262144,8192,1048576,4096,0,16,0,2144,28,4096,1114044,2008,1179089,1122924,clean
al.exe,332,5,1375753963,0,0,224,290,17744,267,11,0,168448,31232,0,15314,4096,4194304,4096,512,6,0,10,0,6,0,212992,1024,233319,3,33088,1048576,8192,1048576,4096,0,16,0,1476,84,4096,168371,18428,233319,197144,clean
alg.exe,332,4,1247529189,0,0,224,258,17744,267,9,0,45568,13824,0,29286,4096,16777216,4096,512,6,1,6,1,6,1,69632,1024,97435,2,33088,262144,8192,1048576,4096,0,16,0,8128,28,4096,45150,1916,97435,46724,clean
appcert.exe,332,3,1414193083,0,0,224,258,17744,267,11,0,34304,3072,0,42414,8192,4194304,8192,512,4,0,0,0,4,0,65536,512,63285,3,34112,1048576,4096,1048576,4096,0,16,0,2264,28,8192,34228,2264,63285,42336,clean
appcertui.exe,332,3,1414193103,0,0,224,258,17744,267,11,0,124416,59904,0,132382,8192,4194304,8192,512,4,0,0,0,4,0,212992,512,258122,2,34112,1048576,4096,1048576,4096,0,16,0,59128,28,8192,124196,59128,258122,132296,clean
appcmd.exe,332,4,1290249721,0,0,224,290,17744,267,9,0,146432,12288,0,49217,4096,16777216,4096,512,6,1,6,1,6,1,167936,1024,202908,3,33088,262144,8192,1048576,4096,0,16,48512,2088,28,4096,146112,5204,202908,98184,clean
appidpolicyconverter.exe,332,4,1377738415,0,0,224,258,17744,267,9,0,81408,16384,0,19991,4096,16777216,4096,512,6,1,6,1,6,1,110592,1024,140501,3,33088,262144,8192,1048576,4096,0,16,0,1848,28,4096,81084,4524,140501,82552,clean
AppLaunch.exe,332,5,1341806006,0,0,224,290,17744,267,11,0,69632,15872,0,61524,4096,4194304,4096,512,6,0,10,0,6,0,102400,1024,156943,2,33088,1048576,8192,1048576,4096,0,16,0,3560,56,4096,69416,6212,156943,81920,clean
appverif.exe,332,5,1414196571,0,0,224,258,17744,267,11,0,109568,47616,0,100192,4096,4194304,4096,512,6,3,6,3,5,1,167936,1024,211943,3,49472,262144,8192,1048576,4096,0,16,0,27624,28,4096,109368,7176,211943,123828,clean
ARP.EXE,332,4,1247529311,0,0,224,258,17744,267,9,0,13824,7168,0,9440,4096,16777216,4096,512,6,1,6,1,6,1,32768,1024,65992,3,33088,262144,8192,1048576,4096,0,16,0,2080,28,4096,13412,3288,65992,15804,clean
asr_fmt.exe,332,3,1208111617,0,0,224,271,17744,267,7,10,24064,5632,0,23039,4096,16777216,4096,512,5,1,5,1,4,0,40960,1024,85847,2,32768,262144,4096,1048576,4096,0,16,0,4200,28,4096,23630,568,85847,25236,clean
asr_ldm.exe,332,3,998081970,0,0,224,271,17744,267,7,0,10240,20992,0,11857,4096,16777216,4096,512,5,1,5,1,4,0,40960,1024,60153,2,32768,262144,4096,1048576,4096,0,16,0,20192,28,4096,9962,44,60153,12428,clean
